the	O
Yiddish	O
stage	O
.	O

...	O
would	O
be	O
a	O
total	O
loss	O
if	O
not	O
for	O
two	O
supporting	O
performances	O
taking	O
place	O
at	O
the	O
movie	O
's	O
edges	O
.	O

An	O
inspiring	O
and	O
heart-affecting	O
film	O
about	O
the	O
desperate	O
attempts	O
of	O
Vietnamese	O
refugees	O
living	O
in	O
U	B-LOC
.	O
relocation	O
camps	O
to	O
keep	O
their	O
hopes	O
alive	O
in	O
1975	O
.	O

Loud	O
,	O
chaotic	O
and	O
largely	O
unfunny	O
.	O

The	O
immersive	O
powers	O
of	O
the	O
giant	O
screen	O
and	O
its	O
hyper-realistic	O
images	O
are	O
put	O
to	O
perfect	O
use	O
in	O
the	O
breathtakingly	O
beautiful	O
outer-space	O
documentary	O
Space	O
Station	O
3D.	O

It	O
's	O
everything	O
you	O
do	O
n't	O
go	O
to	O
the	O
movies	O
for	O
.	O

Harris	B-PER
is	O
supposed	O
to	O
be	O
the	O
star	O
of	O
the	O
story	O
,	O
but	O
comes	O
across	O
as	O
pretty	O
dull	O
and	O
wooden	O
.	O

Allen	B-PER
's	O
funniest	O
and	O
most	O
likeable	O
movie	O
in	O
years	O
.	O

For	O
those	O
who	O
pride	O
themselves	O
on	O
sophisticated	O
,	O
discerning	O
taste	O
,	O
this	O
might	O
not	O
seem	O
like	O
the	O
proper	O
cup	O
of	O
tea	O
,	O
however	O
it	O
is	O
almost	O
guaranteed	O
that	O
even	O
the	O
stuffiest	O
cinema	O
goers	O
will	O
laugh	O
their	O
1***	O
off	O
for	O
an	O
hour-and-a-half	O
.	O

There	O
is	O
a	O
refreshing	O
absence	O
of	O
cynicism	O
in	O
Stuart	O
Little	O
2	O
--	O
quite	O
a	O
rarity	O
,	O
even	O
in	O
the	O
family	O
film	O
market	O
.	O

There	O
are	O
plot	O
holes	O
big	O
enough	O
for	O
Shamu	O
the	O
killer	O
whale	O
to	O
swim	O
through	O
.	O

...	O
always	O
remains	O
movingly	O
genuine	O
.	O

Stitch	B-PER
is	O
a	O
bad	O
mannered	O
,	O
ugly	O
and	O
destructive	O
little	O
****	O
.	O

The	O
cast	O
is	O
top-notch	O
and	O
I	O
predict	O
there	O
will	O
be	O
plenty	O
of	O
female	O
audience	O
members	O
drooling	O
over	O
Michael	B-PER
Idemoto	I-PER
as	O
Michael	B-PER
.	O

Kirshner	B-PER
and	O
Monroe	B-PER
seem	O
to	O
be	O
in	O
a	O
contest	O
to	O
see	O
who	O
can	O
out-bad-act	O
the	O
other	O
.	O

This	O
is	O
one	O
of	O
those	O
war	O
movies	O
that	O
focuses	O
on	O
human	O
interaction	O
rather	O
than	O
battle	O
and	O
action	O
sequences	O
.	O
and	O
it	O
's	O
all	O
the	O
stronger	O
because	O
of	O
it	O
.	O

Like	O
life	O
on	O
the	O
island	O
,	O
the	O
movie	O
grows	O
boring	O
despite	O
the	O
scenery	O
.	O

It	O
's	O
anchored	O
by	O
splendid	O
performances	O
from	O
an	O
honored	O
screen	O
veteran	O
and	O
a	O
sparkling	O
newcomer	O
who	O
instantly	O
transform	O
themselves	O
into	O
a	O
believable	O
mother/daughter	O
pair	O
.	O

An	O
atonal	O
estrogen	O
opera	O
that	O
demonizes	O
feminism	O
while	O
gifting	O
the	O
most	O
sympathetic	O
male	O
of	O
the	O
piece	O
with	O
a	O
nice	O
vomit	O
bath	O
at	O
his	O
wedding	O
.	O

Even	O
by	O
the	O
intentionally	O
low	O
standards	O
of	O
frat-boy	O
humor	O
,	O
Sorority	O
Boys	O
is	O
a	O
bowser	O
.	O

Director	O
of	O
photography	O
Benoit	B-PER
Delhomme	I-PER
shot	O
the	O
movie	O
in	O
delicious	O
colors	O
,	O
and	O
the	O
costumes	O
and	O
sets	O
are	O
grand	O
.	O

The	O
only	O
entertainment	O
you	O
'll	O
derive	O
from	O
this	O
choppy	O
and	O
sloppy	O
affair	O
will	O
be	O
from	O
unintentional	O
giggles	O
--	O
several	O
of	O
them	O
.	O

The	O
film	O
serves	O
as	O
a	O
valuable	O
time	O
capsule	O
to	O
remind	O
us	O
of	O
the	O
devastating	O
horror	O
suffered	O
by	O
an	O
entire	O
people	O
.	O

A	O
bittersweet	O
contemporary	O
comedy	O
about	O
benevolent	O
deception	O
,	O
which	O
,	O
while	O
it	O
may	O
not	O
rival	O
the	O
filmmaker	O
's	O
period	O
pieces	O
,	O
is	O
still	O
very	O
much	O
worth	O
seeing	O
.	O

Attal	B-PER
pushes	O
too	O
hard	O
to	O
make	O
this	O
a	O
comedy	O
or	O
serious	O
drama	O
.	O

Isabelle	B-PER
Huppert	I-PER
excels	O
as	O
the	O
enigmatic	O
Mika	B-PER
and	O
Anna	B-PER
Mouglalis	I-PER
is	O
a	O
stunning	O
new	O
young	O
talent	O
in	O
one	O
of	O
Chabrol	B-PER
's	O
most	O
intense	O
psychological	O
mysteries	O
.	O

A	O
small	O
movie	O
with	O
a	O
big	O
impact	O
.	O

This	O
bold	O
and	O
lyrical	O
first	O
feature	O
from	O
Raja	B-PER
Amari	I-PER
expands	O
the	O
pat	O
notion	O
that	O
middle-aged	O
women	O
just	O
wanna	O
have	O
fun	O
into	O
a	O
rousing	O
treatise	O
of	O
sensual	O
empowerment	O
.	O

Photographed	O
with	O
melancholy	O
richness	O
and	O
eloquently	O
performed	O
yet	O
also	O
decidedly	O
uncinematic	O
.	O

Hey	O
Arnold	O
!	O
is	O
now	O
stretched	O
to	O
barely	O
feature	O
length	O
,	O
with	O
a	O
little	O
more	O
attention	O
paid	O
to	O
the	O
animation	O
.	O

After	O
that	O
,	O
it	O
just	O
gets	O
stupid	O
and	O
maudlin	O
.	O

The	O
stunning	O
,	O
dreamlike	O
visuals	O
will	O
impress	O
even	O
those	O
viewers	O
who	O
have	O
little	O
patience	O
for	O
Euro-film	O
pretension	O
.	O

Plods	O
along	O
,	O
minus	O
the	O
twisted	O
humor	O
and	O
eye-popping	O
visuals	O
that	O
have	O
made	O
Miike	B-PER
.	O
a	O
cult	O
hero	O
.	O

Impresses	O
as	O
a	O
skillfully	O
assembled	O
,	O
highly	O
polished	O
and	O
professional	O
adaptation	O
.	O
just	O
about	O
as	O
chilling	O
and	O
unsettling	O
as	O
`Manhunter'	O
was	O
.	O

For	O
the	O
most	O
part	O
,	O
it	O
's	O
a	O
work	O
of	O
incendiary	O
genius	O
,	O
steering	O
clear	O
of	O
knee-jerk	O
reactions	O
and	O
quick	O
solutions	O
.	O

It	O
's	O
badly	O
acted	O
,	O
blandly	O
directed	O
,	O
and	O
could	O
have	O
been	O
scripted	O
by	O
someone	O
who	O
just	O
graduated	O
from	O
elementary	O
school	O
.	O

The	O
sort	O
of	O
picture	O
in	O
which	O
,	O
whenever	O
one	O
of	O
the	O
characters	O
has	O
some	O
serious	O
soul	O
searching	O
to	O
do,	O
they	O
go	O
to	O
a	O
picture-perfect	O
beach	O
during	O
sunset	O
.	O

Despite	O
its	O
raucous	O
intent	O
,	O
XXX	O
is	O
as	O
conventional	O
as	O
a	O
Nike	B-ORG
ad	O
and	O
as	O
rebellious	O
as	O
spring	O
break	O
.	O

...	O
a	O
roller-coaster	O
ride	O
of	O
a	O
movie	O

A	O
colorful	O
,	O
vibrant	O
introduction	O
to	O
a	O
universal	O
human	O
impulse	O
,	O
lushly	O
photographed	O
and	O
beautifully	O
recorded	O
.	O

Audiard	B-PER
successfully	O
maintains	O
suspense	O
on	O
different	O
levels	O
throughout	O
a	O
film	O
that	O
is	O
both	O
gripping	O
and	O
compelling	O
.	O

Even	O
horror	O
fans	O
will	O
most	O
likely	O
not	O
find	O
what	O
they	O
're	O
seeking	O
with	O
Trouble	O
Every	O
Day	O
;	O
the	O
movie	O
lacks	O
both	O
thrills	O
and	O
humor	O
.	O

After	O
that	O
it	O
becomes	O
long	O
and	O
tedious	O
like	O
a	O
classroom	O
play	O
in	O
a	O
college	O
history	O
course	O
.	O

This	O
is	O
cool	O
,	O
slick	O
stuff	O
,	O
ready	O
to	O
quench	O
the	O
thirst	O
of	O
an	O
audience	O
that	O
misses	O
the	O
summer	O
blockbusters	O
.	O

Blade	O
II	O
has	O
a	O
brilliant	O
director	O
and	O
charismatic	O
star	O
,	O
but	O
it	O
suffers	O
from	O
rampant	O
vampire	O
devaluation	O
.	O

A	O
loud	O
,	O
ugly	O
,	O
irritating	O
movie	O
without	O
any	O
of	O
its	O
satirical	O
salvos	O
hitting	O
a	O
discernible	O
target	O
.	O

For	O
VeggieTales	O
fans	O
,	O
this	O
is	O
more	O
appetizing	O
than	O
a	O
side	O
dish	O
of	O
asparagus	O
.	O

While	O
it	O
regards	O
1967	O
as	O
the	O
key	O
turning	O
point	O
of	O
the	O
20th	O
century	O
,	O
and	O
returns	O
again	O
and	O
again	O
to	O
images	O
of	O
dissidents	O
in	O
the	O
streets	O
,	O
it	O
's	O
alarmingly	O
current	O
.	O

A	O
truly	O
wonderful	O
tale	O
combined	O
with	O
stunning	O
animation	O
.	O

Nothing	O
sticks	O
,	O
really	O
,	O
except	O
a	O
lingering	O
creepiness	O
one	O
feels	O
from	O
being	O
dragged	O
through	O
a	O
sad	O
,	O
sordid	O
universe	O
of	O
guns	O
,	O
drugs	O
,	O
avarice	O
and	O
damaged	O
dreams	O
.	O

``Simone	O
''	O
is	O
a	O
fun	O
and	O
funky	O
look	O
into	O
an	O
artificial	O
creation	O
in	O
a	O
world	O
that	O
thrives	O
on	O
artificiality	O
.	O

It	O
's	O
a	O
hoot	O
watching	O
The	B-PER
Rock	I-PER
chomp	O
on	O
jumbo	O
ants	O
,	O
pull	O
an	O
arrow	O
out	O
of	O
his	O
back	O
,	O
and	O
leap	O
unscathed	O
through	O
raging	O
fire	O
!	O

While	O
Tattoo	O
borrows	O
heavily	O
from	O
both	O
Seven	O
and	O
The	O
Silence	O
of	O
the	O
Lambs	O
,	O
it	O
manages	O
to	O
maintain	O
both	O
a	O
level	O
of	O
sophisticated	O
intrigue	O
and	O
human-scale	O
characters	O
that	O
suck	O
the	O
audience	O
in.	O

A	O
portrait	O
of	O
an	O
artist	O
.	O

As	O
written	O
by	O
Michael	B-PER
Berg	I-PER
and	O
Michael	B-PER
J.	I-PER
Wilson	I-PER
from	O
a	O
story	O
by	O
Wilson	B-PER
,	O
this	O
relentless	O
,	O
all-wise-guys-all-the-time	O
approach	O
tries	O
way	O
too	O
hard	O
and	O
gets	O
tiring	O
in	O
no	O
time	O
at	O
all	O
.	O

It	O
's	O
the	O
best	O
film	O
of	O
the	O
year	O
so	O
far	O
,	O
the	O
benchmark	O
against	O
which	O
all	O
other	O
Best	O
Picture	O
contenders	O
should	O
be	O
measured	O
.	O

This	O
is	O
one	O
of	O
the	O
biggest	O
disappointments	O
of	O
the	O
year	O
.	O

It	O
never	O
fails	O
to	O
engage	O
us.	O

Denis	B-PER
forges	O
out	O
of	O
the	O
theories	O
of	O
class	O
-	O
based	O
rage	O
and	O
sisterly	O
obsession	O
a	O
razor-sided	O
tuning	O
fork	O
that	O
rings	O
with	O
cultural	O
,	O
sexual	O
and	O
social	O
discord	O
.	O

The	O
movie	O
slides	O
downhill	O
as	O
soon	O
as	O
macho	O
action	O
conventions	O
assert	O
themselves	O
.	O

More	O
romantic	O
,	O
more	O
emotional	O
and	O
ultimately	O
more	O
satisfying	O
than	O
the	O
teary-eyed	O
original	O
.	O

Like	O
the	O
best	O
of	O
Godard	B-PER
's	O
movies	O
.	O
it	O
is	O
visually	O
ravishing	O
,	O
penetrating	O
,	O
impenetrable	O
.	O

The	O
cumulative	O
effect	O
of	O
the	O
movie	O
is	O
repulsive	O
and	O
depressing	O
.	O

Feels	O
like	O
nothing	O
quite	O
so	O
much	O
as	O
a	O
middle-aged	O
moviemaker	O
's	O
attempt	O
to	O
surround	O
himself	O
with	O
beautiful	O
,	O
half-naked	O
women	O
.	O

A	O
very	O
long	O
movie	O
,	O
dull	O
in	O
stretches	O
,	O
with	O
entirely	O
too	O
much	O
focus	O
on	O
meal	O
preparation	O
and	O
igloo	O
construction	O
.	O

In	O
XXX	O
,	O
Diesel	B-PER
is	O
that	O
rare	O
creature	O
--	O
an	O
action	O
hero	O
with	O
table	O
manners	O
,	O
and	O
one	O
who	O
proves	O
that	O
elegance	O
is	O
more	O
than	O
tattoo	O
deep	O
.	O

I	O
'm	O
not	O
sure	O
which	O
will	O
take	O
longer	O
to	O
heal	O
:	O
the	O
welt	O
on	O
Johnny	B-PER
Knoxville	I-PER
's	O
stomach	O
from	O
a	O
riot-control	O
projectile	O
or	O
my	O
own	O
tortured	O
psyche	O
.	O

While	O
Serving	O
Sara	O
does	O
have	O
a	O
long	O
way	O
to	O
go	O
before	O
it	O
reaches	O
the	O
level	O
of	O
crudity	O
in	O
the	O
latest	O
Austin	O
Powers	O
extravaganza	O
,	O
there	O
's	O
nothing	O
here	O
to	O
match	O
that	O
movie	O
's	O
intermittent	O
moments	O
of	O
inspiration	O
.	O

It	O
's	O
difficult	O
to	O
conceive	O
of	O
anyone	O
who	O
has	O
reached	O
puberty	O
actually	O
finding	O
the	O
characters	O
in	O
Slackers	O
or	O
their	O
antics	O
amusing	O
,	O
let	O
alone	O
funny	O
.	O

It	O
never	O
is	O
,	O
not	O
fully	O
.	O

Not	O
only	O
is	O
Undercover	O
Brother	O
as	O
funny	O
,	O
if	O
not	O
more	O
so,	O
than	O
both	O
Austin	O
Powers	O
films	O
,	O
but	O
it	O
's	O
also	O
one	O
of	O
the	O
smarter	O
,	O
savvier	O
spoofs	O
to	O
come	O
along	O
in	O
some	O
time	O
.	O

It	O
should	O
be	O
mentioned	O
that	O
the	O
set	O
design	O
and	O
interiors	O
of	O
the	O
haunted	O
vessel	O
are	O
more	O
than	O
effectively	O
creepy	O
and	O
moodily	O
lit	O
.	O

With	O
the	O
exception	O
of	O
some	O
fleetingly	O
amusing	O
improvisations	O
by	O
Cedric	B-PER
the	O
Entertainer	O
as	O
Perry	B-PER
's	O
boss	O
,	O
there	O
is	O
n't	O
a	O
redeeming	O
moment	O
here	O
.	O

It	O
's	O
a	O
funny	O
little	O
movie	O
with	O
clever	O
dialogue	O
and	O
likeable	O
characters	O
.	O

``13	O
Conversations	O
''	O
holds	O
its	O
goodwill	O
close	O
,	O
but	O
is	O
relatively	O
slow	O
to	O
come	O
to	O
the	O
point	O
.	O

Not	O
the	O
kind	O
of	O
film	O
that	O
will	O
appeal	O
to	O
a	O
mainstream	O
American	O
audience	O
,	O
but	O
there	O
is	O
a	O
certain	O
charm	O
about	O
the	O
film	O
that	O
makes	O
it	O
a	O
suitable	O
entry	O
into	O
the	O
fest	O
circuit	O
.	O

You	O
come	O
away	O
wishing	O
,	O
though	O
,	O
that	O
the	O
movie	O
spent	O
a	O
lot	O
less	O
time	O
trying	O
to	O
make	O
a	O
credible	O
case	O
for	O
reports	O
from	O
the	O
afterlife	O
and	O
a	O
lot	O
more	O
time	O
on	O
the	O
romantic	O
urgency	O
that	O
's	O
at	O
the	O
center	O
of	O
the	O
story	O
.	O

The	O
movie	O
is	O
virtually	O
without	O
context	O
--	O
journalistic	O
or	O
historical	O
.	O

After	O
sitting	O
through	O
this	O
sloppy	O
,	O
made-for-movie	O
comedy	O
special	O
,	O
it	O
makes	O
me	O
wonder	O
if	O
Lawrence	B-PER
hates	O
criticism	O
so	O
much	O
that	O
he	O
refuses	O
to	O
evaluate	O
his	O
own	O
work	O
.	O

Genuinely	O
touching	O
because	O
it	O
's	O
realistic	O
about	O
all	O
kinds	O
of	O
love	O
.	O

For	O
all	O
the	O
complications	O
,	O
it	O
's	O
all	O
surprisingly	O
predictable	O
.	O

Armed	O
with	O
a	O
game	O
supporting	O
cast	O
,	O
from	O
the	O
pitch-perfect	O
Forster	B-PER
to	O
the	O
always	O
hilarious	O
Meara	B-PER
and	O
Levy	B-PER
,	O
Like	O
Mike	O
shoots	O
and	O
scores	O
,	O
doing	O
its	O
namesake	O
proud	O
.	O

It	O
will	O
guarantee	O
to	O
have	O
you	O
leaving	O
the	O
theater	O
with	O
a	O
smile	O
on	O
your	O
face	O
.	O

The	O
misery	O
of	O
these	O
people	O
becomes	O
just	O
another	O
voyeuristic	O
spectacle	O
,	O
to	O
be	O
consumed	O
and	O
forgotten	O
.	O

A	O
thoroughly	O
awful	O
movie	O
--	O
dumb	O
,	O
narratively	O
chaotic	O
,	O
visually	O
sloppy	O
.	O
a	O
weird	O
amalgam	O
of	O
`The	O
Thing'	O
and	O
a	O
geriatric	O
`Scream.'	O

One	O
of	O
those	O
staggeringly	O
well-produced	O
,	O
joylessly	O
extravagant	O
pictures	O
that	O
keep	O
whooshing	O
you	O
from	O
one	O
visual	O
marvel	O
to	O
the	O
next	O
,	O
hastily	O
,	O
emptily	O
.	O

Measured	O
against	O
practically	O
any	O
like-themed	O
film	O
other	O
than	O
its	O
Oscar-sweeping	O
franchise	O
predecessor	O
The	O
Silence	O
of	O
the	O
Lambs	O
,	O
Red	O
Dragon	O
rates	O
as	O
an	O
exceptional	O
thriller	O
.	O

The	O
movie	O
has	O
no	O
respect	O
for	O
laws	O
,	O
political	O
correctness	O
or	O
common	O
decency	O
,	O
but	O
it	O
displays	O
something	O
more	O
important	O
:	O
respect	O
for	O
its	O
flawed	O
,	O
crazy	O
people	O
.	O

In	O
a	O
strange	O
way	O
,	O
Egoyan	B-PER
has	O
done	O
too	O
much	O
.	O

After	O
seeing	O
the	O
film	O
,	O
I	O
can	O
tell	O
you	O
that	O
there	O
's	O
no	O
other	O
reason	O
why	O
anyone	O
should	O
bother	O
remembering	O
it	O
.	O

The	O
film	O
is	O
darkly	O
funny	O
in	O
its	O
observation	O
of	O
just	O
how	O
much	O
more	O
grueling	O
and	O
time-consuming	O
the	O
illusion	O
of	O
work	O
is	O
than	O
actual	O
work	O
.	O

In	O
some	O
ways	O
,	O
Lagaan	O
is	O
quintessential	O
Bollywood	O
.	O

Pacino	B-PER
and	O
Williams	B-PER
seem	O
to	O
keep	O
upping	O
the	O
ante	O
on	O
each	O
other	O
,	O
just	O
as	O
their	O
characters	O
do	O
in	O
the	O
film	O
.	O

It	O
would	O
be	O
disingenuous	O
to	O
call	O
Reno	O
a	O
great	O
film	O
,	O
but	O
you	O
can	O
say	O
that	O
about	O
most	O
of	O
the	O
flicks	O
moving	O
in	O
and	O
out	O
of	O
the	O
multiplex	O
.	O

Some	O
movies	O
can	O
get	O
by	O
without	O
being	O
funny	O
simply	O
by	O
structuring	O
the	O
scenes	O
as	O
if	O
they	O
were	O
jokes	O
:	O
a	O
setup	O
,	O
delivery	O
and	O
payoff	O
.	O

Narc	O
can	O
only	O
remind	O
us	O
of	O
brilliant	O
crime	O
dramas	O
without	O
becoming	O
one	O
itself	O
.	O

Narc	O
is	O
a	O
no-bull	O
throwback	O
to	O
1970s	O
action	O
films	O
.	O

Intriguing	O
and	O
downright	O
intoxicating	O
.	O

The	O
wonderful	O
combination	O
of	O
the	O
sweetness	O
and	O
the	O
extraordinary	O
technical	O
accomplishments	O
of	O
the	O
first	O
film	O
are	O
maintained	O
,	O
but	O
its	O
overall	O
impact	O
falls	O
a	O
little	O
flat	O
with	O
a	O
storyline	O
that	O
never	O
quite	O
delivers	O
the	O
original	O
magic	O
.	O

Perhaps	O
the	O
most	O
annoying	O
thing	O
about	O
Who	O
Is	O
Cletis	O
Tout	O
?	O
is	O
that	O
it	O
's	O
a	O
crime	O
movie	O
made	O
by	O
someone	O
who	O
obviously	O
knows	O
nothing	O
about	O
crime	O
.	O

In	O
addition	O
to	O
scoring	O
high	O
for	O
originality	O
of	O
plot	O
--	O
putting	O
together	O
familiar	O
themes	O
of	O
family	O
,	O
forgiveness	O
and	O
love	O
in	O
a	O
new	O
way	O
--	O
Lilo	O
&	O
Stitch	O
has	O
a	O
number	O
of	O
other	O
assets	O
to	O
commend	O
it	O
to	O
movie	O
audiences	O
both	O
innocent	O
and	O
jaded	O
.	O

The	O
quirky	O
drama	O
touches	O
the	O
heart	O
and	O
the	O
funnybone	O
thanks	O
to	O
the	O
energetic	O
and	O
always	O
surprising	O
performance	O
by	O
Rachel	B-PER
Griffiths	I-PER
.	O

At	O
its	O
worst	O
,	O
it	O
implodes	O
in	O
a	O
series	O
of	O
very	O
bad	O
special	O
effects	O
.	O

Bad	O
and	O
baffling	O
from	O
the	O
get-go	O
.	O

The	O
movie	O
is	O
a	O
blast	O
of	O
educational	O
energy	O
,	O
as	O
bouncy	O
animation	O
and	O
catchy	O
songs	O
escort	O
you	O
through	O
the	O
entire	O
85	O
minutes	O
.	O

The	O
original	O
was	O
n't	O
a	O
good	O
movie	O
but	O
this	O
remake	O
makes	O
it	O
look	O
like	O
a	O
masterpiece	O
!	O

To	O
my	O
taste	O
,	O
the	O
film	O
's	O
comic	O
characters	O
come	O
perilously	O
close	O
to	O
being	O
Amoses	B-PER
and	O
Andys	B-PER
for	O
a	O
new	O
generation	O
.	O

Although	O
the	O
sequel	O
has	O
all	O
the	O
outward	O
elements	O
of	O
the	O
original	O
,	O
the	O
first	O
film	O
's	O
lovely	O
flakiness	O
is	O
gone	O
,	O
replaced	O
by	O
the	O
forced	O
funniness	O
found	O
in	O
the	O
dullest	O
kiddie	O
flicks	O
.	O

The	O
real	O
charm	O
of	O
this	O
trifle	O
is	O
the	O
deadpan	O
comic	O
face	O
of	O
its	O
star	O
,	O
Jean	B-PER
Reno	I-PER
,	O
who	O
resembles	O
Sly	B-PER
Stallone	I-PER
in	O
a	O
hot	O
sake	O
half-sleep	O
.	O

...	O
a	O
cute	O
and	O
sometimes	O
side-splittingly	O
funny	O
blend	O
of	O
Legally	O
Blonde	O
and	O
Drop	O
Dead	O
Gorgeous	O
,	O
starring	O
Piper	B-PER
Perabo	I-PER
in	O
what	O
could	O
be	O
her	O
breakthrough	O
role	O
.	O

This	O
method	O
almost	O
never	O
fails	O
him	O
,	O
and	O
it	O
works	O
superbly	O
here	O
.	O

Few	O
films	O
capture	O
so	O
perfectly	O
the	O
hopes	O
and	O
dreams	O
of	O
little	O
boys	O
on	O
baseball	O
fields	O
as	O
well	O
as	O
the	O
grown	O
men	O
who	O
sit	O
in	O
the	O
stands	O
.	O

Steers	B-PER
has	O
an	O
unexpectedly	O
adamant	O
streak	O
of	O
warm-blooded	O
empathy	O
for	O
all	O
his	O
disparate	O
Manhattan	B-LOC
denizens	O
--	O
especially	O
the	O
a**holes	O
.	O

The	O
Emperor	O
's	O
Club	O
is	O
one	O
of	O
those	O
films	O
that	O
possesses	O
all	O
the	O
good	O
intentions	O
in	O
the	O
world	O
,	O
but	O
.	O

The	O
most	O
compelling	O
performance	O
of	O
the	O
year	O
adds	O
substantial	O
depth	O
to	O
this	O
shocking	O
testament	O
to	O
anti-Semitism	O
and	O
neo-fascism	O
.	O

LaBute	B-PER
ca	O
n't	O
avoid	O
a	O
fatal	O
mistake	O
in	O
the	O
modern	O
era	O
:	O
He	O
's	O
changed	O
the	O
male	O
academic	O
from	O
a	O
lower-class	O
Brit	O
to	O
an	O
American	O
,	O
a	O
choice	O
that	O
upsets	O
the	O
novel	O
's	O
exquisite	O
balance	O
and	O
shreds	O
the	O
fabric	O
of	O
the	O
film	O
.	O

A	O
biopic	O
about	O
Crane	B-PER
's	O
life	O
in	O
the	O
classic	O
tradition	O
but	O
evolves	O
into	O
what	O
has	O
become	O
of	O
us	O
all	O
in	O
the	O
era	O
of	O
video	O
.	O

A	O
work	O
of	O
extraordinary	O
journalism	O
,	O
but	O
it	O
is	O
also	O
a	O
work	O
of	O
deft	O
and	O
subtle	O
poetry	O
.	O

...	O
think	O
of	O
it	O
as	O
American	O
Pie	O
On	O
Valium	O
.	O

Gere	B-PER
gives	O
a	O
good	O
performance	O
in	O
a	O
film	O
that	O
does	O
n't	O
merit	O
it	O
.	O

The	O
movie	O
is	O
as	O
far	O
as	O
you	O
can	O
get	O
from	O
racy	O
,	O
to	O
the	O
point	O
where	O
it	O
almost	O
stops	O
the	O
blood	O
flow	O
to	O
your	O
brain	O
;	O
it	O
has	O
a	O
dull	O
,	O
costumey	O
feel	O
.	O

The	O
Pianist	O
is	O
Polanski	B-PER
's	O
best	O
film	O
.	O

Maybe	O
Thomas	B-PER
Wolfe	I-PER
was	O
right	O
:	O
You	O
ca	O
n't	O
go	O
home	O
again	O
.	O

The	O
director	O
,	O
with	O
his	O
fake	O
backdrops	O
and	O
stately	O
pacing	O
,	O
never	O
settles	O
on	O
a	O
consistent	O
tone	O
.	O

Why	O
he	O
was	O
given	O
free	O
reign	O
over	O
this	O
project	O
--	O
he	O
wrote	O
,	O
directed	O
,	O
starred	O
and	O
produced	O
--	O
is	O
beyond	O
me.	O

If	O
you	O
enjoy	O
being	O
rewarded	O
by	O
a	O
script	O
that	O
assumes	O
you	O
are	O
n't	O
very	O
bright	O
,	O
then	O
Blood	O
Work	O
is	O
for	O
you	O
.	O

Like	O
Rudy	B-PER
Yellow	I-PER
Lodge	I-PER
,	O
Eyre	B-PER
needs	O
to	O
take	O
a	O
good	O
sweat	O
to	O
clarify	O
his	O
cinematic	O
vision	O
before	O
his	O
next	O
creation	O
and	O
remember	O
the	O
lessons	O
of	O
the	O
trickster	O
spider	O
.	O

But	O
his	O
showboating	O
wise-cracker	O
stock	O
persona	O
sure	O
is	O
getting	O
old	O
.	O

Circuit	O
queens	O
wo	O
n't	O
learn	O
a	O
thing	O
,	O
they	O
'll	O
be	O
too	O
busy	O
cursing	O
the	O
film	O
's	O
strategically	O
placed	O
white	O
sheets	O
.	O

A	O
lot	O
of	O
talent	O
is	O
wasted	O
in	O
this	O
crass	O
,	O
low-wattage	O
endeavor	O
.	O

Alain	B-PER
Choquart	I-PER
's	O
camera	O
barely	O
stops	O
moving	O
,	O
portraying	O
both	O
the	O
turmoil	O
of	O
the	O
time	O
and	O
giving	O
Conduct	O
a	O
perpetual	O
sense	O
of	O
urgency	O
,	O
which	O
,	O
for	O
a	O
film	O
that	O
takes	O
nearly	O
three	O
hours	O
to	O
unspool	O
,	O
is	O
both	O
funny	O
and	O
irritating	O
.	O

The	O
second	O
coming	O
of	O
Harry	B-PER
Potter	I-PER
is	O
a	O
film	O
far	O
superior	O
to	O
its	O
predecessor	O
.	O

This	O
stuck	O
pig	O
of	O
a	O
movie	O
flails	O
limply	O
between	O
bizarre	O
comedy	O
and	O
pallid	O
horror	O
.	O

The	O
film	O
just	O
might	O
turn	O
on	O
many	O
people	O
to	O
opera	O
,	O
in	O
general	O
,	O
an	O
art	O
form	O
at	O
once	O
visceral	O
and	O
spiritual	O
,	O
wonderfully	O
vulgar	O
and	O
sublimely	O
lofty	O
--	O
and	O
as	O
emotionally	O
grand	O
as	O
life	O
.	O

The	O
delicious	O
trimmings	O
.	O
arrive	O
early	O
and	O
stay	O
late	O
,	O
filling	O
nearly	O
every	O
minute	O
.	O
with	O
a	O
lighthearted	O
glow	O
,	O
some	O
impudent	O
snickers	O
,	O
and	O
a	O
glorious	O
dose	O
of	O
humankind	O
's	O
liberating	O
ability	O
to	O
triumph	O
over	O
a	O
Scrooge	O
or	O
two	O
.	O

The	O
inhospitability	O
of	O
the	O
land	O
emphasizes	O
the	O
spare	O
precision	O
of	O
the	O
narratives	O
and	O
helps	O
to	O
give	O
them	O
an	O
atavistic	O
power	O
,	O
as	O
if	O
they	O
were	O
tales	O
that	O
had	O
been	O
handed	O
down	O
since	O
the	O
beginning	O
of	O
time	O
.	O

Even	O
more	O
baffling	O
is	O
that	O
it	O
's	O
funny	O
.	O

Parker	B-PER
should	O
be	O
commended	O
for	O
taking	O
a	O
fresh	O
approach	O
